,missed sales 0,missed sales 1,missed sales 2,missed sales 3,missed sales 4,missed sales 5,missed sales 6,missed sales 7,missed sales 8,missed sales 9
538,24,24,14,20,12,14,14,20,27,25
539,24,24,14,20,12,14,14,20,27,25
540,24,24,14,20,12,14,14,20,27,25
541,24,24,14,20,12,14,14,20,27,25
542,24,24,14,20,12,14,14,20,27,25
543,24,24,14,20,12,14,14,20,27,25
544,24,24,14,20,12,14,14,20,27,25
545,24,24,14,20,12,14,14,20,27,25
546,24,24,14,20,12,14,14,20,27,25
547,24,24,14,20,12,14,14,20,27,25
548,24,24,14,20,12,14,14,20,27,25
549,24,24,14,20,12,14,14,20,27,25
550,24,24,14,20,12,14,14,20,27,25
551,24,24,14,20,12,14,14,20,27,25
552,24,24,14,20,12,14,14,20,27,25
553,24,24,14,20,12,14,14,20,27,25
554,24,24,14,20,12,14,14,20,27,25
555,24,24,14,20,12,14,14,20,27,25
556,24,24,14,20,12,14,14,20,27,25
557,24,24,14,20,12,14,14,20,27,25
558,24,24,14,20,12,14,14,20,27,25
559,24,24,14,20,12,14,14,20,27,25
560,24,24,14,20,12,14,14,20,27,25
561,24,24,14,20,12,14,14,20,27,25
562,24,24,14,20,12,14,14,20,27,25
563,24,24,14,20,12,14,14,20,27,25
564,24,24,14,20,12,14,14,20,27,25
565,24,24,14,20,12,14,14,20,27,25
566,24,24,14,20,12,14,14,20,27,25
567,24,24,14,20,12,14,14,20,27,25
568,24,24,14,20,12,14,14,20,27,25
569,24,24,14,20,12,14,14,20,27,25
570,24,24,14,20,12,14,14,20,27,25
571,24,24,14,20,12,14,14,20,27,25
572,24,24,14,20,12,14,14,20,27,25
573,24,24,14,20,12,14,14,20,27,25
574,24,24,14,20,12,14,14,20,27,25
575,24,24,14,20,12,14,14,20,27,25
576,24,24,14,20,12,14,14,20,27,25
577,24,24,14,20,12,14,14,20,27,25
578,24,24,14,20,12,14,14,20,27,25
579,24,24,14,20,12,14,14,20,27,25
580,24,24,14,20,12,14,14,20,27,25
581,24,24,14,20,12,14,14,20,27,25
582,24,24,14,20,12,14,14,20,27,25
583,24,24,14,20,12,14,14,20,27,25
584,24,24,14,20,12,14,14,20,27,25
585,24,24,14,20,12,14,14,20,27,25
586,24,24,14,20,12,14,14,20,27,25
587,24,24,14,20,12,14,14,20,27,25
588,24,24,14,20,12,14,14,20,27,25
589,24,24,14,20,12,14,14,20,27,25
590,24,24,14,20,12,14,14,20,27,25
591,24,24,14,20,12,14,14,20,27,25
592,24,24,14,20,12,14,14,20,27,25
593,24,24,14,20,12,14,14,20,27,25
594,24,24,14,20,12,14,14,20,27,25
595,24,24,14,20,12,14,14,20,27,25
596,24,24,14,20,12,14,14,20,27,25
597,24,24,14,20,12,14,14,20,27,25
598,24,24,14,20,12,14,14,20,27,25
599,24,24,14,20,12,14,14,20,27,25
600,24,24,14,20,12,14,14,20,27,25
601,24,24,14,20,12,14,14,20,27,25
602,24,24,14,20,12,14,14,20,27,25
603,24,24,14,20,12,14,14,20,27,25
604,24,24,14,20,12,14,14,20,27,25
605,24,24,14,20,12,14,14,20,27,25
606,24,24,14,20,12,14,14,20,27,25
607,24,24,14,20,12,14,14,20,27,25
608,24,24,14,20,12,14,14,20,27,25
609,24,24,14,20,12,14,14,20,27,25
610,24,24,14,20,12,14,14,20,27,25
611,24,24,14,20,12,14,14,20,27,25
612,24,24,14,20,12,14,14,20,27,25
613,24,24,14,20,12,14,14,20,27,25
614,24,24,14,20,12,14,14,20,27,25
615,24,24,14,20,12,14,14,20,27,25
616,24,24,14,20,12,14,14,20,27,25
617,24,24,14,20,12,14,14,20,27,25
618,24,24,14,20,12,14,14,20,27,25
619,24,24,14,20,12,14,14,20,27,25
620,24,24,14,20,12,14,14,20,27,25
621,24,24,14,20,12,14,14,20,27,25
622,24,24,14,20,12,14,14,20,27,25
623,24,24,14,20,12,14,14,20,27,25
624,24,24,14,20,12,14,14,20,27,25
625,24,24,14,20,12,14,14,20,27,25
626,24,24,14,20,12,14,14,20,27,25
627,24,24,14,20,12,14,14,20,27,25
628,24,24,14,20,12,14,14,20,27,25
629,24,24,14,20,12,14,14,20,27,25
630,24,24,14,20,12,14,14,20,27,25
631,24,24,14,20,12,14,14,20,27,25
632,24,24,14,20,12,14,14,20,27,25
633,24,24,14,20,12,14,14,20,27,25
634,24,24,14,20,12,14,14,20,27,25
635,24,24,14,20,12,14,14,20,27,25
636,24,24,14,20,12,14,14,20,27,25
637,24,24,14,20,12,14,14,20,27,25
638,24,24,14,20,12,14,14,20,27,25
639,24,24,14,20,12,14,14,20,27,25
640,24,24,14,20,12,14,14,20,27,25
641,24,24,14,20,12,14,14,20,27,25
642,24,24,14,20,12,14,14,20,27,25
643,24,24,14,20,12,14,14,20,27,25
644,24,24,14,20,12,14,14,20,27,25
645,24,24,14,20,12,14,14,20,27,25
646,24,24,14,20,12,14,14,20,27,25
647,24,24,14,20,12,14,14,20,27,25
648,24,24,14,20,12,14,14,20,27,25
649,24,24,14,20,12,14,14,20,27,25
650,24,24,14,20,12,14,14,20,27,25
651,24,24,14,20,12,14,14,20,27,25
652,24,24,14,20,12,14,14,20,27,25
653,24,24,14,20,12,14,14,20,27,25
654,24,24,14,20,12,14,14,20,27,25
655,24,24,14,20,12,14,14,20,27,25
656,24,24,14,20,12,14,14,20,27,25
657,24,24,14,20,12,14,14,20,27,25
658,24,24,14,20,12,14,14,20,27,25
659,24,24,14,20,12,14,14,20,27,25
660,24,24,14,20,12,14,14,20,27,25
661,24,24,14,20,12,14,14,20,27,25
662,24,24,14,20,12,14,14,20,27,25
663,24,24,14,20,12,14,14,21,28,25
664,24,24,14,20,12,14,14,21,28,25
665,24,24,14,20,12,14,14,21,28,25
666,24,24,14,20,12,14,14,21,28,25
667,24,24,15,20,13,14,14,21,28,25
668,24,25,15,20,13,14,14,21,28,25
669,24,26,16,20,13,15,14,21,28,25
670,25,26,16,20,13,16,14,21,28,25
671,25,26,16,20,13,16,14,21,28,25
672,25,27,16,20,13,16,14,21,28,25
673,25,27,16,20,13,16,14,21,28,25
674,25,28,16,20,13,16,15,21,28,25
675,25,28,16,20,13,16,16,21,28,25
676,25,28,16,20,13,16,16,21,28,26
677,25,28,16,20,13,16,17,21,28,26
678,25,28,16,20,13,16,17,21,28,26
679,25,28,16,20,13,16,17,21,28,26
680,25,28,16,20,13,16,17,21,28,26
681,25,28,16,20,13,16,18,21,28,26
682,25,28,16,20,13,16,18,21,28,26
683,25,28,16,20,13,16,19,21,28,26
684,25,28,16,20,13,16,19,21,28,26
685,25,28,16,21,13,16,20,21,28,26
686,25,28,16,21,13,16,20,21,28,26
687,25,28,16,21,13,16,20,21,28,26
688,25,28,16,21,13,16,20,21,28,26
689,25,28,16,21,13,16,20,21,28,26
690,25,28,16,21,13,16,20,21,28,26
691,25,28,16,21,13,16,20,21,28,26
692,25,28,16,21,13,16,20,21,28,26
693,25,28,16,21,13,16,20,21,28,26
694,25,28,16,21,13,16,20,21,28,26
695,25,28,16,21,13,16,20,21,28,26
696,25,28,16,21,13,16,20,21,28,26
697,25,28,16,21,13,16,20,21,28,26
698,25,28,16,21,13,16,20,21,28,26
699,25,28,16,21,13,16,20,21,28,26
700,25,28,16,21,13,16,20,21,28,26
701,25,28,16,21,13,16,20,21,28,26
702,25,28,16,21,13,16,20,21,28,26
703,25,28,16,21,13,16,20,21,28,26
704,25,28,16,21,13,16,20,21,28,26
705,25,28,16,21,13,16,20,21,28,26
706,25,28,16,21,13,16,20,21,28,26
707,25,28,16,21,13,16,20,21,28,26
708,25,28,16,21,13,16,20,21,28,26
709,26,28,16,21,13,17,20,21,28,26
710,26,28,16,21,13,17,20,21,28,26
711,26,28,16,21,13,17,20,21,28,26
712,26,28,16,21,13,17,20,21,28,26
713,26,28,16,21,13,17,20,21,28,26
714,26,28,16,21,13,18,20,21,28,26
715,26,28,16,21,13,18,20,21,29,26
716,26,28,16,21,13,18,20,21,29,26
717,26,28,16,21,13,18,20,21,30,26
718,26,28,16,21,13,18,20,21,30,26
719,26,28,16,21,13,18,20,21,30,26
720,26,28,16,21,13,18,20,21,30,26
721,26,28,17,21,13,18,20,21,30,26
722,26,28,18,21,13,18,20,21,30,26
723,26,28,18,21,13,18,20,21,30,26
724,26,28,18,21,13,18,20,21,30,26
725,26,28,18,21,13,18,20,21,30,26
726,26,28,18,21,13,18,20,21,30,26
727,26,28,18,21,13,18,20,21,30,26
728,26,28,18,21,13,18,20,21,30,26
729,26,28,18,21,13,18,20,22,30,26
730,26,28,18,21,13,18,20,23,30,26
731,26,28,18,21,13,18,20,23,30,26
732,26,28,18,21,13,18,20,23,30,26
733,26,28,18,21,13,18,20,23,30,26
734,26,28,18,21,13,18,20,23,30,27
735,26,28,18,21,14,18,20,23,30,28
736,26,28,18,21,14,18,20,23,30,28
737,26,28,18,21,15,18,20,23,30,28
738,26,28,18,21,15,18,20,23,30,28
739,26,29,18,21,15,18,20,23,30,28
740,26,29,18,21,15,18,20,23,30,28
741,26,30,18,21,15,18,20,23,30,28
742,26,30,18,21,15,18,20,23,30,28
743,26,30,18,21,15,18,20,23,30,28
744,26,30,18,21,15,18,20,23,30,28
745,26,30,18,21,15,18,20,23,30,28
746,26,30,18,21,15,18,20,23,30,28
747,26,30,18,21,15,18,20,23,30,28
748,26,30,18,21,15,18,20,23,30,28
749,26,30,18,22,15,18,20,23,30,28
750,26,30,18,22,15,18,20,23,30,28
751,26,30,18,23,15,18,20,23,30,28
752,26,30,18,23,15,18,20,23,30,28
753,26,30,18,23,15,18,20,23,30,28
754,26,30,18,23,15,18,20,23,30,28
755,26,30,18,23,15,18,21,23,30,28
756,26,30,18,23,15,18,21,23,30,28
757,26,30,18,23,15,18,22,23,30,28
758,26,30,18,23,15,18,22,23,30,28
759,27,30,18,23,15,18,22,23,30,28
760,27,30,18,23,15,18,22,23,30,28
761,28,30,18,23,15,18,22,23,30,28
762,28,30,18,23,15,18,22,23,30,28
763,28,30,18,23,15,18,22,23,30,28
764,28,30,19,23,15,18,22,23,30,28
765,28,30,20,23,15,18,22,23,30,28
766,28,30,20,23,15,18,22,23,30,28
767,28,30,20,23,15,19,22,23,30,28
768,28,30,20,23,15,19,22,23,30,28
769,28,30,20,23,15,20,22,23,30,28
770,28,30,20,23,15,20,22,23,31,28
771,28,30,20,23,15,20,22,23,32,28
772,28,30,20,23,15,20,22,23,32,28
773,28,30,20,23,15,20,22,23,32,28
774,28,30,20,23,15,20,22,23,32,28
775,28,30,20,23,15,20,22,23,32,28
776,28,30,20,23,15,20,22,23,32,28
777,28,30,20,23,15,20,22,23,32,28
778,28,30,20,23,15,20,22,23,32,28
779,28,30,20,23,15,20,22,23,32,28
780,28,30,20,23,15,20,22,23,32,28
781,28,30,20,23,15,20,22,23,32,28
782,28,30,20,23,15,20,22,23,32,28
783,28,30,20,23,15,20,22,23,32,28
784,28,30,20,23,15,20,22,23,32,28
785,28,30,20,23,15,20,22,23,32,28
786,28,30,20,23,15,20,22,23,32,28
787,28,30,20,23,15,20,22,23,32,28
788,28,30,20,23,15,20,22,23,32,28
789,28,30,20,23,15,20,22,23,32,28
790,28,30,20,23,15,20,22,23,32,28
791,28,30,20,23,15,20,22,23,32,28
792,28,30,20,23,15,20,22,23,32,28
793,28,30,20,23,16,20,22,23,32,28
794,28,30,20,23,17,20,22,23,32,28
795,28,30,20,23,17,20,22,23,32,28
796,28,30,20,23,17,20,22,23,32,28
797,28,31,20,23,17,20,22,23,32,28
798,28,31,20,24,17,20,22,23,32,29
799,28,32,20,25,17,20,22,23,32,30
800,28,32,20,25,17,20,22,24,32,30
801,28,32,20,25,17,20,22,24,32,30
802,28,32,20,25,17,20,22,25,32,30
803,28,32,20,25,17,20,22,25,32,30
804,28,32,20,25,17,20,22,25,32,30
805,28,32,20,25,17,20,22,25,32,30
806,28,32,20,25,17,20,22,25,32,30
807,28,32,20,25,17,20,22,25,32,30
808,28,32,21,25,17,20,22,25,32,30
809,28,32,21,25,17,20,23,25,32,30
810,29,32,21,25,17,20,24,25,32,30
811,30,32,21,25,17,20,24,25,32,30
812,30,32,21,25,17,20,24,25,32,30
813,30,32,21,25,17,20,24,25,32,30
814,30,32,21,25,17,20,24,25,32,30
815,30,32,21,25,17,20,24,25,32,30
816,30,32,21,25,17,21,24,25,32,30
817,30,32,21,25,17,22,24,25,33,30
818,30,32,21,25,17,22,24,25,34,30
819,30,32,21,25,17,22,24,25,34,30
820,30,32,21,25,17,22,24,25,34,30
821,30,32,21,25,17,22,24,25,34,30
822,30,32,21,25,17,22,24,25,34,30
823,30,32,21,25,17,22,24,25,34,30
824,30,32,21,25,17,22,24,25,34,30
825,30,32,21,25,17,22,24,25,34,30
826,30,32,21,25,17,22,24,25,34,30
827,30,32,21,25,17,22,24,25,34,30
828,30,32,21,25,17,22,24,25,34,30
829,30,32,21,25,17,22,24,25,34,30
830,30,32,21,25,17,22,24,25,34,30
831,30,32,21,25,17,22,24,25,34,30
832,30,32,21,25,17,22,24,25,34,30
833,30,32,21,25,17,22,24,25,34,30
834,30,32,21,25,17,22,24,25,34,30
835,30,32,21,25,17,22,24,25,34,30
836,30,32,21,25,17,22,24,25,34,30
837,30,32,21,25,17,22,24,25,34,30
838,30,32,21,25,17,22,24,25,34,30
839,30,32,21,25,17,22,24,25,34,30
840,30,32,21,25,17,22,24,25,34,30
841,30,32,21,25,17,22,24,25,34,30
842,30,32,21,25,17,22,24,25,34,30
843,30,32,21,25,18,22,24,25,34,30
844,30,32,21,25,19,22,24,25,34,30
845,30,33,21,25,19,22,24,25,34,30
846,30,34,21,25,19,22,24,25,34,30
847,30,34,21,25,19,22,24,25,34,30
848,30,34,21,25,19,22,24,25,34,31
849,30,34,21,25,19,22,24,25,34,32
850,30,34,21,25,19,22,24,26,34,32
851,30,34,21,26,19,22,24,26,34,32
852,30,34,21,27,19,22,24,27,34,32
853,30,34,21,27,19,22,24,27,34,32
854,30,34,21,27,19,22,24,27,34,32
855,31,34,21,27,19,22,24,27,34,32
856,32,34,22,27,19,23,24,27,34,32
857,32,34,23,27,19,24,24,27,34,32
858,32,34,23,27,19,24,24,27,34,32
859,32,34,23,27,19,24,25,27,34,32
860,32,34,23,27,19,24,26,27,34,32
861,32,34,23,27,19,24,26,27,35,32
862,32,34,23,27,19,24,26,27,36,32
863,32,34,23,27,19,24,26,27,36,32
864,32,34,23,27,19,24,26,27,36,32
865,32,34,23,27,19,24,26,27,36,32
866,32,34,23,27,19,24,26,27,36,32
867,32,34,23,27,19,24,26,27,36,32
868,32,34,23,27,19,24,26,27,36,32
869,32,34,23,27,19,24,26,27,36,32
870,32,34,23,27,19,24,26,27,36,32
871,32,34,23,27,19,24,26,27,36,32
872,32,34,23,27,19,24,26,27,36,32
873,32,34,23,27,19,24,26,27,36,32
874,32,34,23,27,19,24,26,27,36,32
875,32,34,23,27,19,24,26,27,36,32
876,32,34,23,27,19,24,26,27,36,32
877,32,34,23,27,19,24,26,27,36,32
878,32,34,23,27,19,24,26,27,36,32
879,32,34,23,27,19,24,26,27,36,32
880,32,34,23,27,19,24,26,27,36,32
881,32,34,23,27,19,24,26,27,36,32
882,32,34,23,27,19,24,26,27,36,32
883,32,34,23,27,19,24,26,27,36,32
884,32,34,23,27,19,24,26,27,36,32
885,32,34,23,27,19,24,26,27,36,32
886,32,34,23,27,19,24,26,27,36,32
887,32,34,23,27,19,24,26,27,36,32
888,32,34,23,27,19,24,26,27,36,32
889,32,34,23,27,19,24,26,27,36,32
890,32,34,23,27,19,24,26,27,36,32
891,32,34,23,27,19,24,26,27,36,32
892,32,34,23,27,19,24,26,27,36,32
893,32,34,23,27,19,24,26,27,36,32
894,32,34,23,27,19,24,26,27,36,32
895,32,34,23,27,19,24,26,27,36,32
896,32,34,23,27,19,24,26,27,36,32
897,32,34,23,27,19,24,26,27,36,32
898,33,35,24,28,20,25,27,28,37,33
899,33,35,24,28,20,25,27,28,37,33
900,33,35,24,28,20,25,27,28,37,33
901,33,35,24,28,20,25,27,28,37,33
902,33,35,24,28,20,25,27,28,37,33
903,33,35,24,28,20,25,27,28,37,33
904,33,35,24,28,20,25,27,28,37,33
905,33,35,24,28,20,25,27,28,37,33
906,33,35,24,28,20,25,27,28,37,33
907,33,35,24,28,20,25,27,28,37,33
908,33,35,24,28,20,25,27,28,37,33
909,33,35,24,28,20,25,27,28,37,33
910,33,35,24,28,20,25,27,28,37,33
911,33,35,24,28,20,25,27,28,37,33
912,33,35,24,28,20,25,27,28,37,33
913,33,35,24,28,20,25,27,28,37,33
914,33,35,24,28,20,25,27,28,37,33
915,33,35,24,28,20,25,27,28,37,33
916,33,35,24,28,20,25,27,28,37,33
917,33,35,24,28,20,25,27,28,37,33
918,33,35,24,28,20,25,27,28,37,33
919,33,35,24,28,20,25,27,28,37,33
920,33,35,24,28,20,25,27,28,37,33
921,33,35,24,28,20,25,27,28,37,33
922,33,35,24,28,20,25,27,28,37,33
923,33,35,24,28,20,25,27,28,37,33
924,33,35,24,28,20,25,27,28,37,33
925,33,35,24,28,20,25,27,28,37,33
926,33,35,24,28,20,25,27,28,37,33
927,33,35,24,28,20,25,27,28,37,33
928,33,35,24,28,20,25,27,28,37,33
929,33,35,24,28,20,25,27,28,37,33
930,33,35,24,28,20,25,27,28,37,33
931,33,35,24,28,20,25,27,28,37,33
932,33,35,24,28,20,25,27,28,37,33
933,33,35,24,28,20,25,27,28,37,33
934,33,35,24,28,20,25,27,28,37,33
935,33,35,24,28,20,25,27,28,37,33
936,33,35,24,28,20,25,27,28,37,33
937,33,35,24,28,20,25,27,28,37,33
938,33,35,24,28,20,25,27,28,37,33
939,33,35,24,28,20,25,27,28,37,33
940,33,35,24,28,20,25,27,28,37,33
941,33,35,24,28,20,25,27,28,37,33
942,33,35,24,28,20,25,27,28,37,33
943,33,35,24,28,20,25,27,28,37,33
944,33,35,24,28,20,25,27,28,37,33
945,33,35,24,28,20,25,27,28,37,33
946,33,35,24,28,20,25,27,28,37,33
947,33,35,24,28,20,25,27,28,37,33
948,33,35,24,28,20,25,27,28,37,33
949,33,35,24,28,20,25,27,28,37,33
950,33,35,24,28,20,25,27,28,37,33
951,33,35,24,28,20,25,27,28,37,33
952,33,35,24,28,20,25,27,28,37,33
953,33,35,24,28,20,25,27,28,37,33
954,33,35,24,28,20,25,27,28,37,33
955,33,35,24,28,20,25,27,28,37,33
956,33,35,24,28,20,25,27,28,37,33
957,33,35,24,28,20,25,27,28,37,33
958,33,35,24,28,20,25,27,28,37,33
959,33,35,24,28,20,25,27,28,37,33
960,33,35,24,28,20,25,27,28,37,33
961,33,35,24,28,20,25,27,28,37,33
962,33,35,24,28,20,25,27,28,37,33
963,33,35,24,28,20,25,27,28,37,33
964,33,35,24,28,20,25,27,28,37,33
965,33,35,24,28,20,25,27,28,37,33
966,33,35,24,28,20,25,27,28,37,33
967,33,35,24,28,20,25,27,28,37,33
968,33,35,24,28,20,25,27,28,37,33
969,33,35,24,28,20,25,27,28,37,33
970,33,35,24,28,20,25,27,28,37,33
971,33,35,24,28,20,25,27,28,37,33
972,33,35,24,28,20,25,27,28,37,33
973,33,35,24,28,20,25,27,28,37,33
974,33,35,24,28,20,25,27,28,37,33
975,33,35,24,28,20,25,27,28,37,33
976,33,35,24,28,20,25,27,28,37,33
977,33,35,24,28,20,25,27,28,37,33
978,33,35,24,28,20,25,27,28,37,33
979,33,35,24,28,20,25,27,28,37,33
980,33,35,24,28,20,25,27,28,37,33
981,33,35,24,28,20,25,27,28,37,33
982,33,35,24,28,20,25,27,28,37,33
983,33,35,24,28,20,25,27,28,37,33
984,33,35,24,28,20,25,27,28,37,33
985,33,35,24,28,20,25,27,28,37,33
986,33,35,24,28,20,25,27,28,37,33
987,33,35,24,28,20,25,27,28,37,33
988,33,35,24,28,20,25,27,28,37,33
989,33,35,24,28,20,25,27,28,37,33
990,33,35,24,28,20,25,27,28,37,33
991,33,35,24,28,20,25,27,28,37,33
992,33,35,24,28,20,25,27,28,37,33
993,33,35,24,28,20,25,27,28,37,33
994,33,35,24,28,20,25,27,28,37,33
995,33,35,24,28,20,25,27,28,37,33
996,33,35,24,28,20,25,27,28,37,33
997,34,36,25,29,21,26,28,29,38,34
998,35,37,26,30,22,27,29,30,39,35
999,36,38,27,31,23,28,30,31,40,36
